Q_Analog,Q_Boolean,I_Analog,I_Boolean,bit0,bit1,bit2,bit3
0.393249216,11111111111111111111111000000000,-1.0560379,00000000000000000000000000000000,1,1,0,0
-0.942955507,11110000000000000000000000000000,-0.31097257,11111111111100000000000000000000,0,0,0,1
-0.93768278,11110000000000000000000000000000,-0.92961873,11110000000000000000000000000000,0,0,0,0
-0.286160533,11111111111110000000000000000000,-0.91814456,11111000000000000000000000000000,0,1,0,0
-1.03170046,00000000000000000000000000000000,0.38161306,11111111111111111111111000000000,0,0,1,1
-0.387689328,11111111100000000000000000000000,1.00572698,11111111111111111111111111111110,0,1,1,0
0.984118906,11111111111111111111111111111100,-0.42510833,11111111000000000000000000000000,1,0,0,1
-0.75408629,11111111000000000000000000000000,-0.26097552,11111111111111000000000000000000,0,0,0,1
-0.401549803,11111111100000000000000000000000,-0.36724542,11111111110000000000000000000000,0,1,0,1
-1.056232822,00000000000000000000000000000000,-0.35343159,11111111110000000000000000000000,0,0,0,1
-1.003159289,10000000000000000000000000000000,1.00713991,11111111111111111111111111111110,0,0,1,0
0.347203066,11111111111111111111110000000000,-0.93562265,11110000000000000000000000000000,1,1,0,0
-0.848944394,11111110000000000000000000000000,0.86174732,11111111111111111111111110000000,0,0,1,0
0.915332477,11111111111111111111111111100000,-0.84312736,11111110000000000000000000000000,1,0,0,0
0.335973864,11111111111111111111100000000000,-0.95203055,11100000000000000000000000000000,1,1,0,0
-0.862614888,11111110000000000000000000000000,1.11534516,11111111111111111111111111111111,0,0,1,0
0.261413791,11111111111111111100000000000000,0.9994391,11111111111111111111111111111110,1,1,1,0
0.22473908,11111111111111111000000000000000,0.29421754,11111111111111111110000000000000,1,1,1,1
0.286523262,11111111111111111110000000000000,-0.41706669,11111111000000000000000000000000,1,1,0,1
-0.366955304,11111111110000000000000000000000,1.02198723,11111111111111111111111111111110,0,1,1,0
0.999823521,11111111111111111111111111111110,0.97250473,11111111111111111111111111111100,1,0,1,0
0.313696462,11111111111111111111000000000000,-0.4448045,11111111000000000000000000000000,1,1,0,1
0.212674499,11111111111111110000000000000000,-0.28284269,11111111111110000000000000000000,1,1,0,1
-0.376194408,11111111100000000000000000000000,0.97205183,11111111111111111111111111111100,0,1,1,0
-0.874393161,11111110000000000000000000000000,-0.40067869,11111111100000000000000000000000,0,0,0,1
1.030373495,11111111111111111111111111111110,0.42157328,11111111111111111111111100000000,1,0,1,1
-0.213575307,11111111111111100000000000000000,0.94389129,11111111111111111111111111110000,0,1,1,0
-0.479313653,11111111000000000000000000000000,-1.07140053,00000000000000000000000000000000,0,1,0,0
-1.002599781,10000000000000000000000000000000,0.31077401,11111111111111111111000000000000,0,0,1,1
-0.250939353,11111111111111000000000000000000,0.27623103,11111111111111111100000000000000,0,1,1,1
-0.91931355,11111000000000000000000000000000,0.92849143,11111111111111111111111111110000,0,0,1,0
-1.076343485,00000000000000000000000000000000,0.27733493,11111111111111111110000000000000,0,0,1,1
-0.247139026,11111111111111100000000000000000,-0.3797055,11111111100000000000000000000000,0,1,0,1
0.411767427,11111111111111111111111000000000,0.29015314,11111111111111111110000000000000,1,1,1,1
-0.302721595,11111111111100000000000000000000,0.91636355,11111111111111111111111111100000,0,1,1,0
0.28208557,11111111111111111100000000000000,-1.05407228,00000000000000000000000000000000,1,1,0,0
0.847775109,11111111111111111111111110000000,0.91326095,11111111111111111111111111100000,1,0,1,0
1.082071288,11111111111111111111111111111111,0.34489498,11111111111111111111110000000000,1,0,1,1
0.254000715,11111111111111111000000000000000,-0.25289478,11111111111111000000000000000000,1,1,0,1
-0.33283987,11111111111000000000000000000000,-0.49371843,11111111000000000000000000000000,0,1,0,1
0.157475317,11111111111111110000000000000000,-0.31572387,11111111111100000000000000000000,1,1,0,1
0.239422281,11111111111111111000000000000000,-0.98111627,11000000000000000000000000000000,1,1,0,0
-0.977277307,11000000000000000000000000000000,-0.96498542,11100000000000000000000000000000,0,0,0,0
0.348254599,11111111111111111111110000000000,-0.36366864,11111111110000000000000000000000,1,1,0,1
0.91175317,11111111111111111111111111100000,-0.86893763,11111110000000000000000000000000,1,0,0,0
0.871609158,11111111111111111111111110000000,-0.9067579,11111000000000000000000000000000,1,0,0,0
-0.26303263,11111111111111000000000000000000,-0.41212886,11111111000000000000000000000000,0,1,0,1
1.085947584,11111111111111111111111111111111,0.95848008,11111111111111111111111111111000,1,0,1,0
0.80919959,11111111111111111111111100000000,0.21693102,11111111111111111000000000000000,1,0,1,1
0.368743305,11111111111111111111110000000000,-0.29289761,11111111111110000000000000000000,1,1,0,1
-0.375292238,11111111100000000000000000000000,0.38250789,11111111111111111111111000000000,0,1,1,1
0.856235537,11111111111111111111111110000000,0.19783106,11111111111111110000000000000000,1,0,1,1
1.000856559,11111111111111111111111111111110,-0.43626999,11111111000000000000000000000000,1,0,0,1
0.302643103,11111111111111111110000000000000,0.3587203,11111111111111111111110000000000,1,1,1,1
-0.362138579,11111111110000000000000000000000,0.30506645,11111111111111111111000000000000,0,1,1,1
-0.278179789,11111111111110000000000000000000,-0.41098304,11111111000000000000000000000000,0,1,0,1
-1.000641789,10000000000000000000000000000000,-0.32499659,11111111111000000000000000000000,0,0,0,1
0.410268734,11111111111111111111111000000000,-0.8942534,11111100000000000000000000000000,1,1,0,0
-0.259919092,11111111111111000000000000000000,0.47430883,11111111111111111111111100000000,0,1,1,1
0.268625375,11111111111111111100000000000000,-0.97081367,11000000000000000000000000000000,1,1,0,0
-0.911129815,11111000000000000000000000000000,-0.93412023,11110000000000000000000000000000,0,0,0,0
0.283210769,11111111111111111110000000000000,-1.12172846,00000000000000000000000000000000,1,1,0,0
-0.834370012,11111110000000000000000000000000,0.94385845,11111111111111111111111111110000,0,0,1,0
0.861925198,11111111111111111111111110000000,-0.43484305,11111111000000000000000000000000,1,0,0,1
0.234739288,11111111111111111000000000000000,-0.38347468,11111111100000000000000000000000,1,1,0,1
-1.026113451,10000000000000000000000000000000,-0.26360798,11111111111111000000000000000000,0,0,0,1
-0.274543171,11111111111111000000000000000000,-0.77599464,11111111000000000000000000000000,0,1,0,0
-0.222884732,11111111111111100000000000000000,0.26106892,11111111111111111100000000000000,0,1,1,1
-0.283801784,11111111111110000000000000000000,-0.35205213,11111111110000000000000000000000,0,1,0,1
-0.837829996,11111110000000000000000000000000,-0.22118947,11111111111111100000000000000000,0,0,0,1
-0.928927249,11111000000000000000000000000000,-0.97512525,11000000000000000000000000000000,0,0,0,0
-0.944231836,11110000000000000000000000000000,-0.3129399,11111111111100000000000000000000,0,0,0,1
0.971883972,11111111111111111111111111111000,-0.2742277,11111111111111000000000000000000,1,0,0,1
-0.419924374,11111111000000000000000000000000,-0.31866214,11111111111100000000000000000000,0,1,0,1
-0.319670297,11111111111100000000000000000000,0.25152113,11111111111111111100000000000000,0,1,1,1
-0.982221077,11000000000000000000000000000000,0.91333836,11111111111111111111111111100000,0,0,1,0
-0.927654719,11111000000000000000000000000000,-0.8840651,11111100000000000000000000000000,0,0,0,0
-0.233524693,11111111111111100000000000000000,0.89860639,11111111111111111111111111000000,0,1,1,0
0.899296407,11111111111111111111111111000000,-0.95087069,11100000000000000000000000000000,1,0,0,0
-1.007949479,10000000000000000000000000000000,0.89933834,11111111111111111111111111000000,0,0,1,0
0.391691672,11111111111111111111111000000000,-0.35484917,11111111110000000000000000000000,1,1,0,1
0.25216865,11111111111111111000000000000000,0.90405681,11111111111111111111111111100000,1,1,1,0
0.969810834,11111111111111111111111111111000,-0.40407132,11111111100000000000000000000000,1,0,0,1
0.363457817,11111111111111111111110000000000,0.25983337,11111111111111111100000000000000,1,1,1,1
0.290622603,11111111111111111110000000000000,1.06715717,11111111111111111111111111111111,1,1,1,0
-0.922490099,11111000000000000000000000000000,-0.35989557,11111111110000000000000000000000,0,0,0,1
0.341223382,11111111111111111111100000000000,-0.27124139,11111111111111000000000000000000,1,1,0,1
-0.19935233,11111111111111100000000000000000,-0.32951586,11111111111000000000000000000000,0,1,0,1
-0.356389776,11111111110000000000000000000000,-0.88311716,11111100000000000000000000000000,0,1,0,0
-0.940098502,11110000000000000000000000000000,1.01239235,11111111111111111111111111111110,0,0,1,0
-1.064224132,00000000000000000000000000000000,-0.36747783,11111111110000000000000000000000,0,0,0,1
0.952557413,11111111111111111111111111111000,-0.17934942,11111111111111110000000000000000,1,0,0,1
0.932959906,11111111111111111111111111110000,0.3182563,11111111111111111111000000000000,1,0,1,1
-0.90468638,11111100000000000000000000000000,0.89688358,11111111111111111111111111000000,0,0,1,0
0.422142104,11111111111111111111111100000000,-0.86991968,11111110000000000000000000000000,1,1,0,0
0.938660899,11111111111111111111111111110000,0.33387598,11111111111111111111100000000000,1,0,1,1
-1.035121291,00000000000000000000000000000000,-0.37454254,11111111100000000000000000000000,0,0,0,1
0.921053817,11111111111111111111111111100000,0.42135338,11111111111111111111111100000000,1,0,1,1
-0.362668505,11111111110000000000000000000000,-0.92792329,11110000000000000000000000000000,0,1,0,0
-0.308931283,11111111111100000000000000000000,-0.23089281,11111111111111100000000000000000,0,1,0,1
-0.334679993,11111111111000000000000000000000,0.88700766,11111111111111111111111111000000,0,1,1,0
0.965527526,11111111111111111111111111111000,-0.40046584,11111111100000000000000000000000,1,0,0,1
-0.843817876,11111110000000000000000000000000,0.32488703,11111111111111111111100000000000,0,0,1,1
-0.344966416,11111111110000000000000000000000,0.32636175,11111111111111111111100000000000,0,1,1,1
0.901697232,11111111111111111111111111000000,1.006531,11111111111111111111111111111110,1,0,1,0
0.848459958,11111111111111111111111110000000,-0.88910688,11111100000000000000000000000000,1,0,0,0
-0.96681668,11100000000000000000000000000000,0.93369597,11111111111111111111111111110000,0,0,1,0
1.158482045,11111111111111111111111111111111,0.3053145,11111111111111111111000000000000,1,0,1,1
0.994305699,11111111111111111111111111111100,-0.26203301,11111111111111000000000000000000,1,0,0,1
-0.297734885,11111111111110000000000000000000,0.90071255,11111111111111111111111111000000,0,1,1,0
-0.933952228,11110000000000000000000000000000,-0.24136944,11111111111111100000000000000000,0,0,0,1
1.071393984,11111111111111111111111111111111,-0.41391775,11111111000000000000000000000000,1,0,0,1
-0.911713863,11111000000000000000000000000000,0.40521179,11111111111111111111111100000000,0,0,1,1
-0.341048809,11111111111000000000000000000000,0.97907799,11111111111111111111111111111100,0,1,1,0
-0.305408534,11111111111100000000000000000000,-0.24248048,11111111111111100000000000000000,0,1,0,1
-0.89644194,11111100000000000000000000000000,0.29890065,11111111111111111110000000000000,0,0,1,1
-0.956100941,11100000000000000000000000000000,-1.02652669,10000000000000000000000000000000,0,0,0,0
-0.25804225,11111111111111000000000000000000,-0.98511485,11000000000000000000000000000000,0,1,0,0
-0.906281938,11111000000000000000000000000000,0.95832844,11111111111111111111111111111000,0,0,1,0
0.332098214,11111111111111111111100000000000,1.007228,11111111111111111111111111111110,1,1,1,0
-0.317730567,11111111111100000000000000000000,0.35843844,11111111111111111111110000000000,0,1,1,1
-0.999276377,10000000000000000000000000000000,0.96655488,11111111111111111111111111111000,0,0,1,0
-0.438740385,11111111000000000000000000000000,0.44930344,11111111111111111111111100000000,0,1,1,1
-0.95689727,11100000000000000000000000000000,-0.92852221,11110000000000000000000000000000,0,0,0,0
0.387198119,11111111111111111111111000000000,0.22127846,11111111111111111000000000000000,1,1,1,1
0.93374933,11111111111111111111111111110000,-0.33250918,11111111111000000000000000000000,1,0,0,1
-0.35093207,11111111110000000000000000000000,-0.3753525,11111111100000000000000000000000,0,1,0,1
-0.299537602,11111111111110000000000000000000,-0.83051796,11111110000000000000000000000000,0,1,0,0
-0.329053385,11111111111000000000000000000000,-0.28385347,11111111111110000000000000000000,0,1,0,1
-0.968795127,11100000000000000000000000000000,1.10277628,11111111111111111111111111111111,0,0,1,0
-0.34542619,11111111110000000000000000000000,-0.37643441,11111111100000000000000000000000,0,1,0,1
0.334567912,11111111111111111111100000000000,0.95429351,11111111111111111111111111111000,1,1,1,0
1.056595458,11111111111111111111111111111111,-0.95278808,11100000000000000000000000000000,1,0,0,0
-0.222676948,11111111111111100000000000000000,-0.24556377,11111111111111100000000000000000,0,1,0,1
0.995429963,11111111111111111111111111111100,-0.89527599,11111100000000000000000000000000,1,0,0,0
-0.952203555,11100000000000000000000000000000,0.97885583,11111111111111111111111111111100,0,0,1,0
0.350134511,11111111111111111111110000000000,-0.32463404,11111111111000000000000000000000,1,1,0,1
0.931559442,11111111111111111111111111110000,0.33415469,11111111111111111111100000000000,1,0,1,1
0.370400407,11111111111111111111110000000000,0.38571073,11111111111111111111111000000000,1,1,1,1
0.251580876,11111111111111111000000000000000,0.82469904,11111111111111111111111110000000,1,1,1,0
0.923751878,11111111111111111111111111100000,-0.34428222,11111111111000000000000000000000,1,0,0,1
0.880899781,11111111111111111111111111000000,0.94683626,11111111111111111111111111110000,1,0,1,0
-0.843738681,11111110000000000000000000000000,0.25699785,11111111111111111100000000000000,0,0,1,1
0.994292438,11111111111111111111111111111100,-0.24208295,11111111111111100000000000000000,1,0,0,1
0.302097808,11111111111111111110000000000000,0.40539044,11111111111111111111111100000000,1,1,1,1
0.967591283,11111111111111111111111111111000,0.21529893,11111111111111111000000000000000,1,0,1,1
0.966939097,11111111111111111111111111111000,-0.24694878,11111111111111100000000000000000,1,0,0,1
0.981543616,11111111111111111111111111111100,0.95418012,11111111111111111111111111111000,1,0,1,0
0.314079809,11111111111111111111000000000000,0.9783373,11111111111111111111111111111100,1,1,1,0
-0.884234039,11111100000000000000000000000000,-0.98970932,11000000000000000000000000000000,0,0,0,0
0.237184283,11111111111111111000000000000000,-0.24981945,11111111111111100000000000000000,1,1,0,1
0.274453428,11111111111111111100000000000000,0.26066562,11111111111111111100000000000000,1,1,1,1
-1.041568487,00000000000000000000000000000000,-0.89156166,11111100000000000000000000000000,0,0,0,0
